Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD,Anomaly_Flag,Anomaly_Status,Revenue_Per_Unit,Profit_Margin,Profit_Margin_Percentage,Order_Year,Order_Month_Number,Month_Name,Quarter,Quarter_Name,Day_Name,Customer_Value_Category,Return_Flag,Discount_Category,Customer_Order_Value,RFM_Score,Customer_Segment_RFM
ORD-100852,1970-01-01 05:00:45.799,CUST-10199,Pakistan,South Asia,Faisalabad,Training,Everyday,Female,L,Mobile App,Premium Consumer,Digital Wallet,Unknown,1,142.5,0.0,142.5,79.51,62.99,5.0,No,Completed,36.0,6.0,327,93158.85,2627.89,1,Normal,142.5,0.4420350877192983,44.203508771929826,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,142.5,14,Champions
ORD-100853,1970-01-01 05:00:45.294,CUST-10261,Uk,Europe,Manchester,Training,Dropset,Male,XL,Online Store,Premium Consumer,Credit Card,Black Friday,1,112.34,0.0,112.34,61.52,50.82,4.0,No,Completed,20.0,4.0,379,61906.14,4103.81,1,Normal,112.34,0.4523767135481574,45.23767135481574,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,112.34,13,Champions
ORD-100854,1970-01-01 05:00:45.128,CUST-10720,India,South Asia,Delhi,Basketball,Harden,Male,Unknown,Online Store,Business,Debit Card,Black Friday,1,140.2,0.0,133.19,71.63,61.56,4.0,No,Pending,56.0,6.0,973,43910.25,2920.76,1,Normal,133.19,0.46219686162624823,46.219686162624825,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,133.19,11,Loyal Customers
ORD-100855,1970-01-01 05:00:45.439,CUST-10154,Saudi Arabia,Middle East,Jeddah,Outdoor,Agravic,Unisex,XL,Retail Store,Business,Bank Transfer,Summer Sale,1,126.42,0.0,120.1,75.34,44.76,4.0,No,Cancelled,30.0,4.0,345,56664.26,4853.68,1,Normal,120.1,0.3726894254787677,37.26894254787677,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,120.1,14,Champions
ORD-100856,1970-01-01 05:00:45.504,CUST-10241,Uk,Europe,Manchester,Running,Solarboost,Female,L,Wholesale,Business,Credit Card,Eid Campaign,1,209.9,0.0,209.9,104.11,105.79,4.0,No,Completed,63.0,4.0,239,46428.58299999999,175.64,1,Normal,209.9,0.5040019056693664,50.400190566936644,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,209.9,12,Champions
ORD-100857,1970-01-01 05:00:45.391,CUST-10884,Uae,Middle East,Sharjah,Training,Powerlift,Unisex,L,Mobile App,Consumer,Bank Transfer,New Year Sale,1,64.45,0.0,64.45,38.42,26.03,3.0,No,Completed,60.0,5.0,472,90628.2,4991.9,1,Normal,64.45,0.4038789759503491,40.38789759503491,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,64.45,9,Loyal Customers
ORD-100858,1970-01-01 05:00:45.624,CUST-10600,Australia,Oceania,Sydney,Outdoor,Five Ten,Female,L,Mobile App,Business,Digital Wallet,Summer Sale,2,139.1,0.0,278.2,114.74,163.46,5.0,No,Completed,59.0,2.0,306,46073.18,3487.9,1,Normal,139.1,0.5875629043853343,58.75629043853343,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,278.2,12,Champions
ORD-100859,1970-01-01 05:00:45.694,CUST-10858,Australia,Oceania,Sydney,Training,Dropset,Unisex,M,Marketplace,Business,Credit Card,Eid Campaign,2,121.04,0.0,242.08,161.77,80.31,5.0,No,Completed,34.0,3.0,175,10854.42,4180.1,1,Normal,121.04,0.3317498347653668,33.17498347653668,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,242.08,6,Potential Customers
ORD-100860,1970-01-01 05:00:45.785,CUST-10111,Germany,Europe,Munich,Basketball,Harden,Unisex,L,Wholesale,Premium Consumer,Cash on Delivery,New Year Sale,2,142.14,0.0,284.28,183.41,100.87,2.0,No,Completed,46.0,3.0,312,59910.26,1741.27,1,Normal,142.14,0.35482622766286764,35.48262276628677,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,284.28,12,Champions
ORD-100861,1970-01-01 05:00:45.211,CUST-10690,Pakistan,South Asia,Karachi,Lifestyle,Samba,Female,L,Mobile App,Consumer,Digital Wallet,Unknown,2,114.93,0.0,160.9,154.52,6.38,4.0,No,Completed,18.0,5.0,905,62486.61,2590.87,1,Normal,80.45,0.03965195773772529,3.965195773772529,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,160.9,12,Champions
ORD-100862,1970-01-01 05:00:45.149,CUST-10102,Usa,North America,Chicago,Football,F50,Unisex,Unknown,Marketplace,Consumer,Debit Card,Unknown,1,159.52,0.0,143.57,97.17,46.4,1.0,No,Completed,64.0,2.0,543,62664.08,4005.25,1,Normal,143.57,0.3231872953959741,32.318729539597406,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,143.57,9,Loyal Customers
ORD-100863,1970-01-01 05:00:44.981,CUST-10805,Uae,Middle East,Dubai,Running,Duramo,Male,S,Mobile App,Premium Consumer,Debit Card,Summer Sale,1,75.58,0.0,75.58,43.73,31.85,4.0,No,Completed,27.0,3.0,334,93361.77,3827.18,1,Normal,75.58,0.42140777983593547,42.140777983593544,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,75.58,9,Loyal Customers
ORD-100864,1970-01-01 05:00:45.858,CUST-10564,Uk,Europe,London,Outdoor,Terrex,Female,XL,Online Store,Consumer,Cash on Delivery,Eid Campaign,2,118.73,0.0,237.46,127.31,110.15,5.0,No,Completed,18.0,3.0,378,44586.63,1736.77,1,Normal,118.73,0.4638675987534743,46.38675987534743,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,237.46,9,Loyal Customers
ORD-100865,1970-01-01 05:00:45.191,CUST-10130,Usa,North America,Houston,Football,Predator,Female,S,Mobile App,Consumer,Debit Card,Summer Sale,1,156.28,0.0,132.84,93.12,39.72,5.0,No,Completed,40.0,4.0,633,35531.62,1689.61,1,Normal,132.84,0.2990063233965673,29.90063233965673,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,132.84,8,Potential Customers
ORD-100866,1970-01-01 05:00:45.252,CUST-10445,Uk,Europe,Birmingham,Training,Rapidmove,Unisex,XL,Wholesale,Consumer,Bank Transfer,Sports Event,1,136.93,0.0,123.24,63.18,60.06,4.0,No,Completed,43.0,3.0,835,49331.72,3347.77,1,Normal,123.24,0.4873417721518988,48.73417721518988,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,123.24,12,Champions
ORD-100867,1970-01-01 05:00:44.942,CUST-10307,Australia,Oceania,Sydney,Basketball,Harden,Female,S,Mobile App,Business,Debit Card,New Year Sale,1,109.91,0.0,93.42,62.61,30.81,5.0,No,Cancelled,23.0,4.0,539,90069.79,4674.93,1,Normal,93.42,0.329800899165061,32.9800899165061,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,93.42,13,Champions
ORD-100868,1970-01-01 05:00:45.869,CUST-10846,Germany,Europe,Munich,Lifestyle,Superstar,Unknown,XS,Online Store,Premium Consumer,Digital Wallet,Black Friday,2,102.28,0.0,173.88,145.94,27.94,4.0,No,Completed,47.0,14.0,899,98008.25,2250.05,-1,Anomaly,86.94,0.16068553025074767,16.068553025074767,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,173.88,11,Loyal Customers
ORD-100869,1970-01-01 05:00:45.777,CUST-10433,Uk,Europe,Unknown,Training,Powerlift,Male,L,Mobile App,Premium Consumer,Debit Card,Sports Event,1,72.93,0.0,65.64,45.63,20.01,4.0,No,Completed,46.0,1.0,700,97137.88,1829.41,1,Normal,65.64,0.30484460694698357,30.484460694698356,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,65.64,13,Champions
ORD-100870,1970-01-01 05:00:45.417,CUST-10543,India,South Asia,Mumbai,Training,Dropset,Female,XL,Marketplace,Business,Credit Card,Sports Event,1,111.29,0.0,100.16,64.49,35.67,3.0,No,Completed,26.0,6.0,332,23354.7,4483.97,1,Normal,100.16,0.35613019169329074,35.61301916932907,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,100.16,7,Potential Customers
ORD-100871,1970-01-01 05:00:45.175,CUST-10759,Saudi Arabia,Middle East,Jeddah,Training,Rapidmove,Male,S,Wholesale,Premium Consumer,Digital Wallet,Eid Campaign,1,110.95,0.0,88.76,49.86,38.9,5.0,No,Completed,62.0,3.0,139,49941.09,3446.97,1,Normal,88.76,0.4382604776926543,43.82604776926543,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,88.76,6,Potential Customers
ORD-100872,1970-01-01 05:00:45.963,CUST-10339,Uae,Middle East,Dubai,Basketball,Harden,Unknown,XS,Online Store,Business,Digital Wallet,Eid Campaign,3,73.82,0.0,199.31,151.6,47.71,5.0,No,Completed,46.0,3.0,782,26317.67,2002.55,1,Normal,66.43666666666667,0.239375846671015,23.9375846671015,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,199.31,14,Champions
ORD-100873,1970-01-01 05:00:45.325,CUST-10371,Germany,Europe,Munich,Outdoor,Five Ten,Male,XS,Marketplace,Consumer,Debit Card,Black Friday,1,244.07,0.0,219.66,106.35,113.31,4.0,No,Pending,32.0,5.0,284,37114.29,380.65,1,Normal,219.66,0.5158426659382682,51.584266593826825,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,219.66,11,Loyal Customers
ORD-100874,1970-01-01 05:00:45.066,CUST-10379,Australia,Oceania,Sydney,Training,Rapidmove,Unisex,L,Mobile App,Consumer,Digital Wallet,Black Friday,1,57.64,0.0,57.64,34.09,23.55,5.0,No,Completed,20.0,7.0,342,3652.57,3635.3,1,Normal,57.64,0.4085704371963914,40.857043719639144,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,57.64,12,Champions
ORD-100875,1970-01-01 05:00:45.132,CUST-10526,Uae,Middle East,Dubai,Football,Predator,Female,S,Wholesale,Business,Digital Wallet,Summer Sale,1,142.21,0.0,142.21,82.84,59.37,5.0,No,Completed,34.0,1.0,268,16479.82,1829.14,1,Normal,142.21,0.4174811897897475,41.74811897897475,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,142.21,9,Loyal Customers
ORD-100876,1970-01-01 05:00:45.486,CUST-10185,India,South Asia,Mumbai,Outdoor,Terrex,Female,M,Retail Store,Consumer,Credit Card,Sports Event,3,234.06,0.0,631.96,414.37,217.59,4.0,No,Completed,64.0,4.0,805,40009.06,445.77,-1,Anomaly,210.65333333333334,0.344309766440914,34.4309766440914,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,631.96,14,Champions
ORD-100877,1970-01-01 05:00:45.997,CUST-10036,Saudi Arabia,Middle East,Dammam,Training,Dropset,Unisex,S,Mobile App,Business,Cash on Delivery,Eid Campaign,1,53.39,0.0,45.38,35.74,9.64,4.0,No,Completed,37.0,1.0,185,38102.239,3100.22,1,Normal,45.38,0.2124283825473777,21.24283825473777,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,45.38,9,Loyal Customers
ORD-100878,1970-01-01 05:00:45.026,CUST-10057,Pakistan,South Asia,Faisalabad,Lifestyle,Samba,Male,L,Marketplace,Consumer,Debit Card,Unknown,1,97.52,0.0,92.64,39.13,53.51,4.0,No,Completed,48.0,4.0,109,28243.84,1682.73,1,Normal,92.64,0.5776122625215889,57.76122625215889,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,92.64,9,Loyal Customers
ORD-100879,1970-01-01 05:00:44.956,CUST-10350,Pakistan,South Asia,Islamabad,Training,Dropset,Male,S,Retail Store,Consumer,Debit Card,Sports Event,1,56.67,0.0,48.17,37.38,10.79,3.0,No,Cancelled,22.0,5.0,766,23415.8,1758.44,1,Normal,48.17,0.2239983392152792,22.39983392152792,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,48.17,8,Potential Customers
ORD-100880,1970-01-01 05:00:45.976,CUST-10809,Uae,Middle East,Dubai,Running,Duramo,Female,M,Wholesale,Business,Debit Card,New Year Sale,1,169.57,0.0,135.66,86.07,49.59,4.0,No,Completed,47.0,2.0,34,75021.09,2447.93,1,Normal,135.66,0.365546218487395,36.5546218487395,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,135.66,8,Potential Customers
ORD-100881,1970-01-01 05:00:45.803,CUST-10148,Saudi Arabia,Middle East,Riyadh,Lifestyle,Superstar,Male,L,Online Store,Premium Consumer,Cash on Delivery,Summer Sale,1,138.62,0.0,110.9,71.04,39.86,3.0,Yes,Returned,52.0,5.0,935,29807.7,3615.63,1,Normal,110.9,0.35942290351668166,35.94229035166816,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,110.9,9,Loyal Customers
ORD-100882,1970-01-01 05:00:44.951,CUST-10419,Pakistan,South Asia,Faisalabad,Training,Everyday,Unknown,L,Retail Store,Consumer,Cash on Delivery,Unknown,2,42.75,0.0,85.5,59.31,26.19,3.0,No,Completed,41.0,3.0,843,70801.09,1454.02,1,Normal,42.75,0.3063157894736842,30.63157894736842,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,85.5,12,Champions
ORD-100883,1970-01-01 05:00:45.374,CUST-10380,Germany,Europe,Munich,Running,Ultraboost,Female,Unknown,Online Store,Business,Bank Transfer,New Year Sale,1,87.33,0.0,61.13,60.38,0.75,5.0,No,Completed,29.0,4.0,221,71866.73000000001,496.63,1,Normal,61.13,0.012268935056437101,1.2268935056437102,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,61.13,10,Loyal Customers
ORD-100884,1970-01-01 05:00:45.591,CUST-10113,Uae,Middle East,Sharjah,Basketball,D.O.N. Issue,Unknown,L,Retail Store,Premium Consumer,Debit Card,Unknown,1,74.73,0.0,59.78,30.47,29.31,4.0,No,Completed,27.0,4.0,621,80296.93,2179.69,1,Normal,59.78,0.49029775844764134,49.02977584476413,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,59.78,13,Champions
ORD-100885,1970-01-01 05:00:45.065,CUST-10313,Germany,Europe,Munich,Outdoor,Five Ten,Male,L,Mobile App,Business,Debit Card,New Year Sale,1,108.65,0.0,97.79,71.76,26.03,4.0,No,Cancelled,58.0,4.0,772,17139.72,369.13,1,Normal,97.79,0.2661826362613764,26.61826362613764,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,97.79,11,Loyal Customers
ORD-100886,1970-01-01 05:00:45.181,CUST-10245,Pakistan,South Asia,Islamabad,Football,Predator,Male,L,Retail Store,Business,Credit Card,Unknown,1,89.7,0.0,71.76,57.35,14.41,5.0,No,Completed,34.0,1.0,513,44717.895,3516.62,1,Normal,71.76,0.20080824972129319,20.080824972129317,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,71.76,14,Champions
ORD-100887,1970-01-01 05:00:45.534,CUST-10409,Uae,Middle East,Dubai,Basketball,Own The Game,Male,L,Retail Store,Business,Credit Card,Summer Sale,1,166.44,0.0,133.15,72.88,60.27,5.0,No,Completed,54.0,2.0,745,68127.39,4800.29,1,Normal,133.15,0.45264739016147204,45.2647390161472,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,133.15,10,Loyal Customers
ORD-100888,1970-01-01 05:00:45.201,CUST-10254,Australia,Oceania,Melbourne,Outdoor,Agravic,Female,XS,Wholesale,Premium Consumer,Cash on Delivery,Unknown,1,237.62,0.0,166.33,101.88,64.45,3.0,No,Completed,40.0,6.0,797,91534.07,3327.92,1,Normal,166.33,0.38748271508447063,38.74827150844706,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,166.33,14,Champions
ORD-100889,1970-01-01 05:00:45.628,CUST-10566,Saudi Arabia,Middle East,Riyadh,Outdoor,Agravic,Male,XL,Online Store,Business,Debit Card,Sports Event,1,225.57,0.0,225.57,140.0,85.57,4.0,No,Completed,19.0,7.0,98,14727.18,1449.41,1,Normal,225.57,0.3793500908808795,37.93500908808795,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,225.57,12,Champions
ORD-100890,1970-01-01 05:00:45.994,CUST-10261,Saudi Arabia,Middle East,Jeddah,Lifestyle,Superstar,Male,L,Online Store,Consumer,Digital Wallet,Unknown,1,104.28,0.0,93.85,55.41,38.44,4.0,No,Completed,28.0,4.0,630,7833.61,990.34,1,Normal,93.85,0.4095897709110282,40.958977091102824,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,93.85,13,Champions
ORD-100891,1970-01-01 05:00:45.345,CUST-10832,Saudi Arabia,Middle East,Riyadh,Running,Adizero,Male,M,Wholesale,Business,Debit Card,Summer Sale,1,101.33,0.0,86.13,63.69,22.44,4.0,No,Completed,55.0,4.0,9,93496.4,1240.64,1,Normal,86.13,0.260536398467433,26.053639846743298,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,86.13,7,Potential Customers
ORD-100892,1970-01-01 05:00:45.564,CUST-10704,India,South Asia,Mumbai,Training,Rapidmove,Unknown,L,Retail Store,Premium Consumer,Debit Card,New Year Sale,3,44.71,0.0,120.72,90.48,30.24,5.0,No,Completed,33.0,5.0,584,12174.03,1185.89,1,Normal,40.24,0.2504970178926441,25.04970178926441,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,120.72,7,Potential Customers
ORD-100893,1970-01-01 05:00:45.845,CUST-10507,Saudi Arabia,Middle East,Dammam,Basketball,Dame,Male,XL,Mobile App,Consumer,Cash on Delivery,Eid Campaign,2,121.11,0.0,242.22,130.35,111.87,5.0,No,Completed,34.0,3.0,208,25411.51,1637.77,1,Normal,121.11,0.4618528610354224,46.18528610354224,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,242.22,9,Loyal Customers
ORD-100894,1970-01-01 05:00:45.830,CUST-10752,Usa,North America,Houston,Football,F50,Unisex,L,Retail Store,Premium Consumer,Credit Card,Eid Campaign,1,175.39,0.0,175.39,79.14,96.25,4.0,No,Completed,37.0,3.0,635,92984.67,577.0,1,Normal,175.39,0.5487770112321113,54.87770112321113,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,175.39,7,Potential Customers
ORD-100895,1970-01-01 05:00:45.239,CUST-10864,Usa,North America,Los Angeles,Running,Solarboost,Female,L,Mobile App,Premium Consumer,Digital Wallet,Black Friday,1,176.83,0.0,159.15,118.62,40.53,5.0,No,Completed,61.0,5.0,37,80390.33,4489.02,1,Normal,159.15,0.2546654099905749,25.46654099905749,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,159.15,3,At Risk
ORD-100896,1970-01-01 05:00:45.074,CUST-10483,Usa,North America,Chicago,Lifestyle,Superstar,Male,L,Retail Store,Consumer,Debit Card,Unknown,2,81.96,0.0,139.33,112.56,26.77,4.0,No,Completed,52.0,1.0,954,34604.4,4437.09,1,Normal,69.665,0.19213378310485896,19.213378310485897,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,139.33,10,Loyal Customers
ORD-100897,1970-01-01 05:00:45.933,CUST-10677,Pakistan,South Asia,Faisalabad,Lifestyle,Campus,Female,L,Marketplace,Premium Consumer,Digital Wallet,Black Friday,1,76.46,0.0,68.81,36.01,32.8,5.0,No,Cancelled,44.0,6.0,93,95475.51,3114.66,1,Normal,68.81,0.47667490190379297,47.6674901903793,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,68.81,11,Loyal Customers
ORD-100898,1970-01-01 05:00:45.181,CUST-10678,India,South Asia,Chennai,Training,Dropset,Unisex,M,Retail Store,Premium Consumer,Cash on Delivery,Sports Event,1,77.37,0.0,77.37,42.19,35.18,5.0,No,Cancelled,47.0,3.0,232,57020.83,403.41,1,Normal,77.37,0.45469820343802503,45.4698203438025,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,77.37,6,Potential Customers
ORD-100899,1970-01-01 05:00:45.681,CUST-10083,Germany,Europe,Hamburg,Lifestyle,Superstar,Unknown,L,Mobile App,Business,Debit Card,Unknown,1,51.35,0.0,41.08,31.56,9.52,5.0,Yes,Returned,32.0,3.0,886,7688.7,4039.6,1,Normal,41.08,0.2317429406037001,23.17429406037001,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,41.08,10,Loyal Customers
ORD-100900,1970-01-01 05:00:44.984,CUST-10375,Australia,Oceania,Brisbane,Running,Solarboost,Unisex,M,Marketplace,Business,Digital Wallet,Sports Event,2,117.14,0.0,210.85,102.71,108.14,4.0,No,Completed,42.0,4.0,162,70455.15,402.76,1,Normal,105.425,0.5128764524543514,51.287645245435144,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,210.85,11,Loyal Customers
ORD-100901,1970-01-01 05:00:45.257,CUST-10868,Uae,Middle East,Dubai,Basketball,Harden,Male,S,Mobile App,Premium Consumer,Bank Transfer,Unknown,2,172.62,0.0,345.24,207.56,137.68,4.0,No,Completed,57.0,3.0,838,53959.1,621.46,1,Normal,172.62,0.39879504113080755,39.879504113080756,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,345.24,11,Loyal Customers
ORD-100902,1970-01-01 05:00:45.801,CUST-10160,Saudi Arabia,Middle East,Jeddah,Training,Powerlift,Unisex,XL,Wholesale,Business,Digital Wallet,New Year Sale,1,70.25,0.0,59.71,28.24,31.47,4.0,No,Completed,50.0,4.0,651,57472.51,1693.95,1,Normal,59.71,0.5270473957461062,52.70473957461061,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,59.71,15,Champions
ORD-100903,1970-01-01 05:00:45.109,CUST-10262,Uk,Europe,London,Outdoor,Five Ten,Unisex,M,Retail Store,Premium Consumer,Debit Card,Sports Event,3,90.94,0.0,218.26,130.15,88.11,4.0,No,Completed,43.0,4.0,241,99413.37,2214.2,1,Normal,72.75333333333333,0.4036928433977825,40.36928433977825,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,218.26,13,Champions
ORD-100904,1970-01-01 05:00:44.940,CUST-10074,Usa,North America,Los Angeles,Outdoor,Agravic,Female,XS,Online Store,Consumer,Digital Wallet,New Year Sale,1,249.24,0.0,211.85,117.84,94.01,3.0,No,Completed,54.0,3.0,681,15675.17,1834.06,1,Normal,211.85,0.44375737550153416,44.37573755015342,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,211.85,13,Champions
ORD-100905,1970-01-01 05:00:45.809,CUST-10510,Usa,North America,Unknown,Outdoor,Agravic,Unknown,M,Retail Store,Business,Debit Card,Summer Sale,2,223.18,0.0,357.09,211.53,145.56,2.0,No,Completed,31.0,4.0,97,65851.19,909.63,1,Normal,178.545,0.40762832899269097,40.7628328992691,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,357.09,13,Champions
ORD-100906,1970-01-01 05:00:45.849,CUST-10365,Australia,Oceania,Brisbane,Football,Predator,Male,M,Retail Store,Consumer,Debit Card,Summer Sale,1,81.03,0.0,76.98,37.22,39.76,5.0,No,Completed,43.0,3.0,944,51927.606,649.44,1,Normal,76.98,0.5164977916341906,51.64977916341906,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,76.98,7,Potential Customers
ORD-100907,1970-01-01 05:00:45.150,CUST-10655,Uk,Europe,Birmingham,Training,Rapidmove,Male,S,Marketplace,Consumer,Digital Wallet,Unknown,1,141.71,0.0,134.62,81.59,53.03,5.0,No,Completed,63.0,4.0,382,27553.37,4311.13,1,Normal,134.62,0.39392363690387755,39.392363690387754,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,134.62,10,Loyal Customers
ORD-100908,1970-01-01 05:00:44.987,CUST-10599,Uk,Europe,Birmingham,Running,Solarboost,Male,L,Mobile App,Business,Credit Card,Unknown,1,194.83,0.0,136.38,130.75,5.63,4.0,No,Completed,61.0,1.0,578,69507.71,1879.59,1,Normal,136.38,0.04128171286112333,4.128171286112333,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,136.38,12,Champions
ORD-100909,1970-01-01 05:00:45.012,CUST-10668,Pakistan,South Asia,Lahore,Basketball,D.O.N. Issue,Male,XL,Online Store,Premium Consumer,Bank Transfer,New Year Sale,2,150.22,0.0,255.37,135.38,119.99,4.0,No,Cancelled,38.0,5.0,288,66987.17,1171.14,1,Normal,127.685,0.46986725143908836,46.986725143908835,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,255.37,10,Loyal Customers
ORD-100910,1970-01-01 05:00:45.617,CUST-10124,Uk,Europe,Birmingham,Training,Rapidmove,Female,M,Marketplace,Business,Cash on Delivery,Black Friday,1,51.79,0.0,49.2,23.62,25.58,5.0,No,Completed,32.0,2.0,615,49642.06,2486.26,1,Normal,49.2,0.5199186991869919,51.99186991869919,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,49.2,15,Champions
ORD-100911,1970-01-01 05:00:45.702,CUST-10194,Saudi Arabia,Middle East,Dammam,Basketball,Own The Game,Male,M,Marketplace,Consumer,Credit Card,Eid Campaign,3,60.56,0.0,172.6,110.71,61.89,2.0,No,Completed,57.0,4.0,140,50957.683000000005,280.43,1,Normal,57.53333333333333,0.3585747392815759,35.85747392815759,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,172.6,7,Potential Customers
ORD-100912,1970-01-01 05:00:44.979,CUST-10106,Usa,North America,New York,Outdoor,Ridgewalker,Unknown,XL,Retail Store,Premium Consumer,Digital Wallet,New Year Sale,2,135.95,0.0,217.52,182.51,35.01,3.0,No,Completed,62.0,5.0,202,56401.04,3041.38,1,Normal,108.76,0.16095071717543213,16.095071717543213,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,217.52,12,Champions
