Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD
ORD-101001,1970-01-01 05:00:45.649,CUST-10683,Uae,Middle East,Abu Dhabi,Football,F50,Female,43,Mobile App,Business,Digital Wallet,New Year Sale,1.0,115.54,30.0,80.88,77.18,3.7,4,Yes,Returned,23,5,655,94983.49,1773.69
ORD-101002,1970-01-01 05:00:45.711,CUST-10373,Germany,Europe,Munich,Football,X Crazyfast,Male,44,Wholesale,Business,Digital Wallet,New Year Sale,1.0,175.62,0.0,175.62,87.47,88.15,4,No,Completed,47,2,317,11063.31,2507.81
ORD-101003,1970-01-01 05:00:45.790,CUST-10783,Saudi Arabia,Middle East,Dammam,Training,Dropset,Unisex,42,Online Store,Consumer,Cash on Delivery,No Campaign,1.0,132.89,10.0,119.6,62.08,57.52,3,No,Completed,45,2,353,49059.62,4636.0
ORD-101004,1970-01-01 05:00:45.897,CUST-10541,Saudi Arabia,Middle East,Riyadh,Running,Solarboost,Male,36,Marketplace,Premium Consumer,Debit Card,Black Friday,1.0,87.79,5.0,83.4,43.86,39.54,5,No,Completed,39,3,906,16942.03,4544.12
ORD-101005,1970-01-01 05:00:45.423,CUST-10230,Australia,Oceania,Sydney,Football,F50,Male,36,Retail Store,Consumer,Debit Card,Eid Campaign,1.0,134.06,10.0,120.65,54.05,66.6,4,No,Completed,33,3,210,60235.38,4372.17
ORD-101006,1970-01-01 05:00:45.688,CUST-10371,Pakistan,South Asia,Lahore,Outdoor,Five Ten,Unisex,38,Wholesale,Consumer,Digital Wallet,New Year Sale,1.0,115.95,1.88,110.15,49.9,60.25,4,Yes,Returned,26,6,894,23657.54,1190.38
ORD-101007,1970-01-01 05:00:45.675,CUST-10456,Uae,Middle East,Dubai,Running,Adizero,Male,42,Online Store,Consumer,Bank Transfer,Eid Campaign,1.0,118.82,15.0,101.0,83.98,17.02,4,No,Completed,64,4,702,77177.78,3675.41
ORD-101008,1970-01-01 05:00:45.213,CUST-10013,Uae,Middle East,Sharjah,Football,F50,Unisex,44,Mobile App,Premium Consumer,Cash on Delivery,Eid Campaign,1.0,91.22,15.0,77.54,38.38,39.16,4,No,Completed,25,3,797,64578.26,1979.11
ORD-101009,1970-01-01 05:00:45.246,CUST-10591,Pakistan,South Asia,Lahore,Basketball,D.O.N. Issue,Unisex,36,Wholesale,Consumer,Bank Transfer,Summer Sale,2.0,88.13,0.0,176.26,88.77,87.49,3,No,Completed,59,5,693,57374.66,4662.8
ORD-101010,1970-01-01 05:00:45.857,CUST-10639,Pakistan,South Asia,Rawalpindi,Training,Rapidmove,Unisex,44,Wholesale,Business,Cash on Delivery,Sports Event,1.0,131.89,10.0,118.7,91.89,26.81,5,No,Completed,38,3,454,82610.1,1151.23
ORD-101011,1970-01-01 05:00:45.483,CUST-10227,Saudi Arabia,Middle East,Riyadh,Training,Powerlift,Unisex,43,Retail Store,Business,Debit Card,Eid Campaign,1.0,61.74,10.0,55.57,38.16,17.41,4,No,Completed,59,14,666,50277.17,792.16
ORD-101012,1970-01-01 05:00:45.303,CUST-10860,Pakistan,South Asia,Rawalpindi,Football,F50,Unisex,38,Mobile App,Premium Consumer,Cash on Delivery,Sports Event,1.0,88.48,10.0,79.63,59.83,19.8,4,No,Completed,58,5,853,27350.25,4227.69
ORD-101013,1970-01-01 05:00:45.038,CUST-10157,Usa,North America,Chicago,Training,Powerlift,Unisex,43,Retail Store,Premium Consumer,Credit Card,No Campaign,1.0,73.93,10.0,66.54,42.35,24.19,3,No,Completed,19,5,191,62260.2,3612.85
ORD-101014,1970-01-01 05:00:44.984,CUST-10001,India,South Asia,Mumbai,Basketball,Dame,Female,40,Wholesale,Consumer,Credit Card,Summer Sale,1.0,62.44,20.0,49.95,30.92,19.03,4,No,Completed,37,3,592,95727.73,4124.97
ORD-101015,1970-01-01 05:00:45.340,CUST-10278,Pakistan,South Asia,Lahore,Basketball,Harden,Male,44,Online Store,Business,Bank Transfer,No Campaign,1.0,161.52,0.0,161.52,65.52,96.0,4,No,Completed,19,2,334,60315.36,873.92
ORD-101016,1970-01-01 05:00:45.571,CUST-10449,Australia,Oceania,Sydney,Running,Ultraboost,Female,36,Marketplace,Premium Consumer,Digital Wallet,New Year Sale,2.0,211.07,5.0,401.03,286.71,114.32,5,No,Completed,51,3,904,63147.14,4435.48
ORD-101017,1970-01-01 05:00:45.655,CUST-10291,Saudi Arabia,Middle East,Riyadh,Basketball,Own The Game,Unisex,38,Marketplace,Premium Consumer,Bank Transfer,No Campaign,1.0,172.56,5.0,163.93,109.36,54.57,4,No,Completed,18,3,843,93507.69,3420.34
ORD-101018,1970-01-01 05:00:45.903,CUST-10244,Uae,Middle East,Sharjah,Running,Duramo,Male,44,Retail Store,Consumer,Digital Wallet,No Campaign,1.0,121.73,0.0,121.73,50.14,71.59,3,No,Completed,22,5,967,51769.87,3292.65
ORD-101019,1970-01-01 05:00:45.368,CUST-10405,India,South Asia,Mumbai,Outdoor,Ridgewalker,Male,40,Wholesale,Business,Bank Transfer,Sports Event,2.0,227.86,20.0,364.58,232.82,131.76,5,No,Completed,57,2,897,99637.57,2954.66
ORD-101020,1970-01-01 05:00:45.621,CUST-10197,Germany,Europe,Munich,Training,Powerlift,Female,43,Online Store,Business,Digital Wallet,Summer Sale,2.0,145.59,20.0,232.94,157.06,75.88,4,No,Cancelled,49,4,560,16386.37,3847.89
ORD-101021,1970-01-01 05:00:45.239,CUST-10581,Saudi Arabia,Middle East,Dammam,Lifestyle,Samba,Unisex,44,Online Store,Consumer,Debit Card,Black Friday,2.0,121.23,5.0,230.34,135.3,95.04,4,Yes,Returned,28,4,815,53935.46,2136.48
ORD-101022,1970-01-01 05:00:45.858,CUST-10603,India,South Asia,Bangalore,Training,Dropset,Male,44,Retail Store,Consumer,Cash on Delivery,New Year Sale,1.0,60.08,10.44,51.07,35.2,15.87,4,No,Completed,63,3,566,21683.63,750.82
ORD-101023,1970-01-01 05:00:45.072,CUST-10325,Germany,Europe,Berlin,Basketball,D.O.N. Issue,Unisex,44,Marketplace,Premium Consumer,Cash on Delivery,Eid Campaign,1.0,106.44,10.0,95.8,49.12,46.68,5,Yes,Returned,31,2,847,45605.97,2742.4
ORD-101024,1970-01-01 05:00:45.008,CUST-10176,Uae,Middle East,Abu Dhabi,Running,Duramo,Female,43,Mobile App,Business,Debit Card,Eid Campaign,1.0,86.69,10.0,78.02,53.03,24.99,5,No,Completed,29,6,66,17472.1,3765.7
ORD-101025,1970-01-01 05:00:45.692,CUST-10422,Germany,Europe,Berlin,Lifestyle,Campus,Unisex,43,Wholesale,Premium Consumer,Cash on Delivery,Sports Event,2.0,105.62,15.0,179.55,121.96,57.59,5,No,Completed,61,2,626,22641.61,852.87
ORD-101026,1970-01-01 05:00:45.428,CUST-10079,Pakistan,South Asia,Rawalpindi,Lifestyle,Samba,Male,40,Online Store,Premium Consumer,Digital Wallet,Summer Sale,1.0,105.97,30.0,74.18,75.15,-0.97,5,Yes,Returned,27,3,111,71884.77047618863,1197.7
ORD-101027,1970-01-01 05:00:45.722,CUST-10806,Usa,North America,Houston,Running,Adizero,Unisex,38,Marketplace,Premium Consumer,Digital Wallet,Sports Event,1.0,198.61,0.0,198.61,137.61,61.0,4,No,Completed,47,5,670,32343.12,3513.07
ORD-101028,1970-01-01 05:00:45.296,CUST-10598,Australia,Oceania,Brisbane,Running,Ultraboost,Male,43,Mobile App,Consumer,Digital Wallet,Black Friday,1.0,126.23,0.0,126.23,86.41,39.82,3,No,Completed,18,4,106,13893.2,1421.29
ORD-101029,1970-01-01 05:00:45.922,CUST-10467,India,South Asia,Mumbai,Basketball,Dame,Male,38,Online Store,Premium Consumer,Digital Wallet,No Campaign,2.0,124.59,5.0,500000.0,114.74,121.98,5,No,Completed,42,5,25,81029.55,932.71
ORD-101030,1970-01-01 05:00:45.364,CUST-10794,Uae,Middle East,Abu Dhabi,Training,Powerlift,Unisex,36,Wholesale,Premium Consumer,Credit Card,Black Friday,1.0,87.2,30.0,61.04,58.61,2.43,3,Yes,Returned,28,5,621,22457.22,4458.02
ORD-101031,1970-01-01 05:00:45.037,CUST-10787,Usa,North America,Los Angeles,Training,Powerlift,Male,43,Marketplace,Premium Consumer,Debit Card,No Campaign,1.0,149.47,20.0,119.58,80.03,39.55,5,No,Completed,51,6,65,41948.62,888.39
ORD-101032,1970-01-01 05:00:45.756,CUST-10521,Uae,Middle East,Dubai,Running,Solarboost,Female,44,Mobile App,Business,Debit Card,Sports Event,2.0,93.95,0.0,187.9,81.49,106.41,5,No,Completed,46,3,413,2097.69,1786.33
ORD-101033,1970-01-01 05:00:45.116,CUST-10826,Uk,Europe,Manchester,Football,Predator,Female,44,Retail Store,Consumer,Cash on Delivery,Eid Campaign,1.0,111.42,15.0,94.71,52.71,42.0,4,No,Cancelled,44,3,716,10935.71,2199.31
ORD-101034,1970-01-01 05:00:45.821,CUST-10829,Australia,Oceania,Melbourne,Training,Powerlift,Unisex,43,Online Store,Business,Bank Transfer,Summer Sale,4.0,81.21,0.0,324.84,218.66,106.18,4,No,Completed,43,4,612,89679.05,2433.09
ORD-101035,1970-01-01 05:00:45.590,CUST-10604,India,South Asia,Bangalore,Outdoor,Ridgewalker,Male,40,Mobile App,Consumer,Digital Wallet,Black Friday,1.0,239.13,30.0,167.39,137.22,30.17,4,No,Completed,22,5,499,83797.44,1870.42
ORD-101036,1970-01-01 05:00:45.465,CUST-10164,India,South Asia,Kolkata,Outdoor,Five Ten,Unisex,36,Mobile App,Consumer,Digital Wallet,Sports Event,1.0,140.4,5.0,133.38,78.59,54.79,5,No,Completed,27,4,717,84171.78,4571.44
ORD-101037,1970-01-01 05:00:45.311,CUST-10233,India,South Asia,Chennai,Running,Adizero,Unisex,45,Retail Store,Business,Digital Wallet,Summer Sale,1.0,158.71,20.0,126.97,74.66,52.31,3,Yes,Returned,59,2,0,41429.67,3327.26
ORD-101038,1970-01-01 05:00:44.956,CUST-10155,Germany,Europe,Munich,Football,X Crazyfast,Female,36,Marketplace,Premium Consumer,Bank Transfer,No Campaign,1.0,83.07,30.0,58.15,57.84,0.31,5,No,Completed,62,4,735,39413.81302476421,1861.52
ORD-101039,1970-01-01 05:00:45.774,CUST-10462,Australia,Oceania,Melbourne,Outdoor,Five Ten,Female,42,Wholesale,Premium Consumer,Bank Transfer,Black Friday,1.0,131.21,5.0,124.65,68.84,55.81,1,No,Completed,18,3,581,11235.5,1852.83
ORD-101040,1970-01-01 05:00:45.804,CUST-10554,India,South Asia,Bangalore,Football,F50,Male,45,Wholesale,Consumer,Bank Transfer,Eid Campaign,1.0,71.91,0.0,71.91,31.74,40.17,5,No,Completed,23,6,661,32737.628587480183,2564.47
ORD-101041,1970-01-01 05:00:45.507,CUST-10647,Usa,North America,New York,Basketball,Own The Game,Male,38,Online Store,Business,Credit Card,New Year Sale,1.0,89.63,0.0,89.63,58.38,31.25,3,No,Completed,35,2,458,82905.23,264.95
ORD-101042,1970-01-01 05:00:45.131,CUST-10216,Usa,North America,Houston,Running,Duramo,Unisex,36,Marketplace,Premium Consumer,Debit Card,Summer Sale,2.0,85.33,10.0,153.59,80.23,73.36,5,No,Completed,63,6,368,90061.39,4640.55
ORD-101043,1970-01-01 05:00:45.161,CUST-10735,Australia,Oceania,Sydney,Lifestyle,Superstar,Female,38,Marketplace,Premium Consumer,Digital Wallet,Sports Event,3.0,141.07,15.88,338.57,206.15,132.42,2,No,Completed,24,4,726,29228.8,1194.22
ORD-101044,1970-01-01 05:00:45.385,CUST-10384,Usa,North America,Chicago,Running,Solarboost,Female,44,Marketplace,Premium Consumer,Debit Card,No Campaign,1.0,218.92,0.0,218.92,104.0,114.92,3,No,Completed,33,4,821,32442.14,3518.2
ORD-101045,1970-01-01 05:00:44.980,CUST-10003,Usa,North America,Los Angeles,Running,Ultraboost,Female,45,Wholesale,Premium Consumer,Cash on Delivery,No Campaign,1.0,192.89,20.0,154.31,107.3,47.01,1,No,Completed,59,3,141,10537.23,3910.84
ORD-101046,1970-01-01 05:00:45.321,CUST-10614,Usa,North America,Houston,Football,F50,Male,43,Retail Store,Business,Digital Wallet,Sports Event,1.0,84.22,30.0,58.95,39.5,19.45,4,No,Completed,50,3,13,77553.77,4154.18
ORD-101047,1970-01-01 05:00:45.986,CUST-10373,Uae,Middle East,Dubai,Training,Everyday,Female,42,Online Store,Business,Debit Card,New Year Sale,2.0,45.71,12.96,45.71,40.23,5.48,4,No,Completed,31,6,467,27931.18,911.65
ORD-101048,1970-01-01 05:00:45.459,CUST-10687,India,South Asia,Kolkata,Outdoor,Five Ten,Male,42,Retail Store,Consumer,Credit Card,No Campaign,3.0,146.13,20.0,350.71,217.72,132.99,4,No,Completed,20,1,710,50630.04891639034,2729.8
ORD-101049,1970-01-01 05:00:44.983,CUST-10660,Usa,North America,New York,Running,Adizero,Unisex,43,Online Store,Business,Debit Card,Eid Campaign,1.0,133.62,30.0,93.53,89.47,4.06,4,No,Cancelled,64,3,530,92925.28,510.0
ORD-101050,1970-01-01 05:00:45.381,CUST-10472,Germany,Europe,Munich,Football,X Crazyfast,Male,45,Retail Store,Business,Digital Wallet,Black Friday,1.0,59.64,15.0,50.69,42.81,7.88,4,No,Pending,49,3,409,75345.47,4043.48
ORD-101051,1970-01-01 05:00:45.221,CUST-10838,Pakistan,South Asia,Lahore,Basketball,D.O.N. Issue,Unisex,38,Online Store,Premium Consumer,Bank Transfer,No Campaign,1.0,121.45,0.0,121.45,75.75,45.7,4,No,Completed,54,2,826,5747.42,2483.61
ORD-101052,1970-01-01 05:00:45.463,CUST-10119,India,South Asia,Mumbai,Football,Copa,Male,38,Mobile App,Premium Consumer,Debit Card,Eid Campaign,1.0,62.51,10.0,56.26,33.17,23.09,4,No,Completed,57,3,149,1311.38,876.6
ORD-101053,1970-01-01 05:00:45.774,CUST-10000,India,South Asia,Delhi,Training,Dropset,Female,38,Retail Store,Business,Digital Wallet,Eid Campaign,1.0,90.61,15.0,77.02,61.82,15.2,3,Yes,Returned,28,2,773,78847.09,3621.53
ORD-101054,1970-01-01 05:00:45.256,CUST-10457,Germany,Europe,Berlin,Outdoor,Five Ten,Female,36,Retail Store,Business,Bank Transfer,Sports Event,1.0,97.59,5.0,92.71,67.73,24.98,5,Yes,Returned,37,4,830,55473.77,1722.73
ORD-101055,1970-01-01 05:00:45.637,CUST-10698,Pakistan,South Asia,Faisalabad,Running,Solarboost,Unisex,45,Online Store,Consumer,Bank Transfer,Sports Event,1.0,184.66,10.0,166.19,81.12,85.07,5,No,Completed,22,4,332,72173.27,661.08
ORD-101056,1970-01-01 05:00:44.987,CUST-10560,Uk,Europe,Birmingham,Running,Adizero,Male,45,Wholesale,Consumer,Debit Card,Black Friday,1.0,175.29,15.0,149.0,102.77,46.23,3,Yes,Returned,47,6,73,16103.12,2359.26
ORD-101057,1970-01-01 05:00:45.597,CUST-10542,India,South Asia,Mumbai,Football,Predator,Male,38,Retail Store,Premium Consumer,Cash on Delivery,Eid Campaign,1.0,93.51,5.67,88.83,59.72,29.11,3,No,Pending,54,3,437,87268.76,1252.71
ORD-101058,1970-01-01 05:00:45.529,CUST-10588,Saudi Arabia,Middle East,Jeddah,Running,Solarboost,Unisex,44,Mobile App,Business,Digital Wallet,Summer Sale,1.0,181.69,20.0,145.35,92.26,53.09,4,No,Cancelled,54,3,382,77445.84,4756.09
ORD-101059,1970-01-01 05:00:45.502,CUST-10436,Uk,Europe,London,Football,X Crazyfast,Male,44,Retail Store,Consumer,Digital Wallet,Eid Campaign,1.0,77.41,10.0,69.67,53.23,16.44,5,No,Pending,46,2,914,89138.47,1870.67
ORD-101060,1970-01-01 05:00:45.579,CUST-10398,Australia,Oceania,Brisbane,Training,Everyday,Male,43,Mobile App,Consumer,Bank Transfer,No Campaign,1.0,79.92,20.0,63.94,56.9,7.04,4,No,Completed,23,5,350,34439.06,2905.02
ORD-101061,1970-01-01 05:00:45.847,CUST-10510,Germany,Europe,Berlin,Outdoor,Terrex,Male,45,Marketplace,Business,Digital Wallet,Black Friday,2.0,214.25,0.0,428.5,253.63,174.87,4,Yes,Returned,48,3,265,27932.67,4746.97
ORD-101062,1970-01-01 05:00:45.161,CUST-10603,Germany,Europe,Berlin,Training,Dropset,Female,43,Retail Store,Premium Consumer,Debit Card,No Campaign,1.0,145.59,5.0,138.31,63.79,74.52,3,Yes,Returned,55,4,804,15597.28,2029.23
ORD-101063,1970-01-01 05:00:45.688,CUST-10889,Saudi Arabia,Middle East,Riyadh,Outdoor,Agravic,Female,38,Online Store,Premium Consumer,Credit Card,Sports Event,1.0,147.8,15.0,125.63,62.58,63.05,2,No,Completed,50,3,972,93043.81,1854.82
ORD-101064,1970-01-01 05:00:45.585,CUST-10582,Germany,Europe,Berlin,Football,F50,Unisex,38,Mobile App,Premium Consumer,Bank Transfer,Summer Sale,2.0,127.53,5.0,242.31,165.08,77.23,4,No,Cancelled,48,2,656,18094.51,895.79
ORD-101065,1970-01-01 05:00:45.080,CUST-10160,Saudi Arabia,Middle East,Dammam,Running,Solarboost,Unisex,38,Mobile App,Premium Consumer,Cash on Delivery,Summer Sale,3.0,92.39,5.0,263.31,169.18,94.13,4,Yes,Returned,59,2,950,12372.06,4697.69
ORD-101066,1970-01-01 05:00:45.948,CUST-10028,Saudi Arabia,Middle East,Riyadh,Running,Duramo,Female,43,Online Store,Consumer,Digital Wallet,Summer Sale,1.0,192.22,10.0,173.0,109.12,63.88,3,Yes,Returned,42,6,644,19671.48,4023.65
ORD-101067,1970-01-01 05:00:45.411,CUST-10277,Germany,Europe,Hamburg,Lifestyle,Superstar,Male,38,Online Store,Business,Bank Transfer,No Campaign,2.0,119.8,15.0,203.66,116.19,87.47,4,No,Completed,22,3,404,77252.48,1182.95
ORD-101068,1970-01-01 05:00:45.751,CUST-10822,Australia,Oceania,Sydney,Basketball,Harden,Unisex,45,Online Store,Premium Consumer,Credit Card,No Campaign,1.0,77.6,10.0,69.84,44.69,25.15,5,No,Completed,18,7,885,89008.16,1730.1
ORD-101069,1970-01-01 05:00:45.543,CUST-10023,Australia,Oceania,Melbourne,Running,Duramo,Female,42,Mobile App,Consumer,Bank Transfer,Black Friday,1.0,151.84,10.0,136.66,66.6,70.06,4,No,Completed,41,7,422,81185.89,4583.07
ORD-101070,1970-01-01 05:00:45.732,CUST-10491,Australia,Oceania,Sydney,Lifestyle,Samba,Unisex,44,Mobile App,Business,Credit Card,No Campaign,3.0,80.98,10.0,218.65,171.54,47.11,4,No,Pending,63,3,659,56542.24,2732.67
ORD-101071,1970-01-01 05:00:45.024,CUST-10386,India,South Asia,Delhi,Running,Adizero,Male,38,Marketplace,Business,Digital Wallet,Summer Sale,1.0,154.41,5.0,146.69,76.76,69.93,5,No,Completed,27,10,966,99391.48,2826.04
ORD-101072,1970-01-01 05:00:45.682,CUST-10298,Uae,Middle East,Sharjah,Running,Adizero,Male,36,Marketplace,Consumer,Credit Card,No Campaign,2.0,86.58,11.07,164.5,88.74,75.76,2,No,Completed,48,1,910,7350.98,3275.91
ORD-101073,1970-01-01 05:00:45.601,CUST-10327,Uk,Europe,Birmingham,Running,Solarboost,Unisex,43,Marketplace,Business,Debit Card,Summer Sale,1.0,166.9,15.0,141.86,81.71,60.15,3,No,Completed,51,2,78,86785.57,3834.6
ORD-101074,1970-01-01 05:00:45.580,CUST-10594,Australia,Oceania,Sydney,Running,Adizero,Unisex,43,Mobile App,Business,Credit Card,New Year Sale,1.0,116.33,15.0,98.88,66.54,32.34,4,No,Completed,60,2,308,43057.53,4702.5
ORD-101075,1970-01-01 05:00:45.930,CUST-10018,Saudi Arabia,Middle East,Jeddah,Lifestyle,Superstar,Female,38,Retail Store,Consumer,Cash on Delivery,Black Friday,1.0,95.04,15.0,80.78,63.33,17.45,5,No,Completed,38,2,726,45784.67,4030.9
ORD-101076,1970-01-01 05:00:45.348,CUST-10747,India,South Asia,Delhi,Basketball,Harden,Male,44,Online Store,Consumer,Credit Card,Sports Event,1.0,116.72,5.0,110.88,75.6,35.28,2,No,Completed,43,2,32,37752.906046159056,4679.29
ORD-101077,1970-01-01 05:00:45.311,CUST-10419,Saudi Arabia,Middle East,Jeddah,Training,Rapidmove,Male,42,Retail Store,Business,Bank Transfer,New Year Sale,2.0,68.37,20.0,109.39,69.89,39.5,4,No,Completed,62,3,889,3826.58,4120.99
ORD-101078,1970-01-01 05:00:45.242,CUST-10862,Germany,Europe,Hamburg,Basketball,Own The Game,Male,40,Retail Store,Premium Consumer,Digital Wallet,No Campaign,2.0,119.53,15.0,203.2,142.78,60.42,3,No,Completed,34,1,427,32004.52,327.53
ORD-101079,1970-01-01 05:00:45.067,CUST-10744,Saudi Arabia,Middle East,Jeddah,Training,Powerlift,Female,40,Marketplace,Business,Credit Card,Summer Sale,1.0,68.22,15.0,57.99,28.14,29.85,5,Yes,Returned,61,4,705,17897.93,675.92
ORD-101080,1970-01-01 05:00:45.419,CUST-10082,Australia,Oceania,Sydney,Running,Ultraboost,Female,40,Marketplace,Consumer,Digital Wallet,Sports Event,2.0,148.67,10.0,267.61,198.7,68.91,5,No,Completed,20,3,689,48592.21,4435.98
ORD-101081,1970-01-01 05:00:45.169,CUST-10821,Australia,Oceania,Brisbane,Basketball,Dame,Male,42,Mobile App,Consumer,Debit Card,Eid Campaign,1.0,98.52,5.0,93.59,63.44,30.15,4,No,Completed,62,1,799,15159.39,235.71
ORD-101082,1970-01-01 05:00:45.035,CUST-10057,Usa,North America,Houston,Lifestyle,Campus,Female,42,Online Store,Consumer,Digital Wallet,Sports Event,1.0,60.52,15.0,51.44,27.6,23.84,4,No,Cancelled,42,5,334,14223.81,3991.46
ORD-101083,1970-01-01 05:00:45.314,CUST-10114,Usa,North America,Houston,Football,Copa,Male,44,Wholesale,Business,Digital Wallet,New Year Sale,1.0,88.96,0.0,88.96,38.75,50.21,5,No,Completed,40,4,454,87759.41,4264.23
ORD-101084,1970-01-01 05:00:45.436,CUST-10298,Usa,North America,New York,Running,Ultraboost,Male,38,Online Store,Consumer,Bank Transfer,Black Friday,1.0,195.24,20.0,156.19,121.75,34.44,5,No,Completed,58,5,712,92168.82,2135.78
ORD-101085,1970-01-01 05:00:45.491,CUST-10686,Saudi Arabia,Middle East,Riyadh,Running,Ultraboost,Unisex,43,Mobile App,Premium Consumer,Credit Card,Summer Sale,1.0,212.49,5.0,201.87,151.5,50.37,5,No,Completed,56,7,950,96439.51,1838.79
ORD-101086,1970-01-01 05:00:45.277,CUST-10268,Uk,Europe,London,Training,Powerlift,Female,44,Wholesale,Premium Consumer,Credit Card,No Campaign,1.0,98.7,0.0,98.7,53.0,45.7,3,No,Completed,62,4,411,68209.99,1052.58
ORD-101087,1970-01-01 05:00:45.552,CUST-10115,Uae,Middle East,Sharjah,Lifestyle,Superstar,Male,38,Marketplace,Business,Credit Card,Summer Sale,2.0,140.07,10.0,252.13,176.97,75.16,1,No,Cancelled,43,5,469,77216.14,339.7
ORD-101088,1970-01-01 05:00:45.217,CUST-10497,Uae,Middle East,Dubai,Basketball,Own The Game,Unisex,44,Mobile App,Premium Consumer,Credit Card,Summer Sale,1.0,175.03,0.0,175.03,117.38,57.65,4,No,Completed,38,2,514,83660.58,3752.38
ORD-101089,1970-01-01 05:00:44.946,CUST-10739,Uk,Europe,Birmingham,Running,Adizero,Female,44,Wholesale,Consumer,Digital Wallet,Summer Sale,1.0,136.13,10.0,122.52,93.59,28.93,3,No,Completed,41,3,564,66062.74,461.26
ORD-101090,1970-01-01 05:00:44.962,CUST-10203,Australia,Oceania,Brisbane,Running,Ultraboost,Unisex,44,Retail Store,Business,Bank Transfer,Summer Sale,1.0,178.1,0.0,178.1,74.41,103.69,5,No,Completed,38,4,937,33359.19,4728.88
ORD-101091,1970-01-01 05:00:45.550,CUST-10095,Uae,Middle East,Sharjah,Running,Ultraboost,Female,38,Mobile App,Business,Cash on Delivery,New Year Sale,1.0,76.04,5.0,72.24,48.83,23.41,3,No,Pending,60,4,769,16060.51,1554.04
ORD-101092,1970-01-01 05:00:45.446,CUST-10343,Uk,Europe,Manchester,Outdoor,Five Ten,Female,36,Marketplace,Premium Consumer,Cash on Delivery,New Year Sale,2.0,131.78,0.0,263.56,184.34,79.22,4,No,Completed,58,5,120,24108.69,3991.8
ORD-101093,1970-01-01 05:00:45.990,CUST-10051,Australia,Oceania,Brisbane,Running,Solarboost,Unisex,36,Retail Store,Premium Consumer,Debit Card,Sports Event,2.0,208.06,0.0,416.12,267.87,148.25,3,No,Completed,56,5,149,84121.2,392.44
ORD-101094,1970-01-01 05:00:44.990,CUST-10552,Uae,Middle East,Dubai,Basketball,Own The Game,Unisex,43,Marketplace,Consumer,Credit Card,Summer Sale,1.0,67.57,0.0,67.57,40.28,27.29,5,No,Completed,46,4,152,69761.68,2727.77
ORD-101095,1970-01-01 05:00:45.487,CUST-10060,Usa,North America,Houston,Outdoor,Terrex,Unisex,40,Marketplace,Business,Cash on Delivery,Black Friday,1.0,113.54,30.0,79.48,64.98,14.5,5,No,Completed,61,4,728,45851.68,1810.59
ORD-101096,1970-01-01 05:00:45.492,CUST-10241,Usa,North America,Chicago,Lifestyle,Superstar,Male,38,Wholesale,Business,Cash on Delivery,New Year Sale,1.0,148.7,20.0,118.96,103.23,15.73,4,No,Completed,60,3,927,3425.81,247.01
ORD-101097,1970-01-01 05:00:45.637,CUST-10064,India,South Asia,Bangalore,Training,Rapidmove,Male,36,Mobile App,Business,Debit Card,Eid Campaign,1.0,131.43,20.0,105.14,73.46,31.68,4,No,Cancelled,23,4,646,26987.33,3313.42
